11111111111111111111 
00000000000000000001 
00000000000000000001 
11111111111111111111 
11111111111111111011 
00000000000100000001 
10111111111011111111 
10111111110011111111 
00000000001010000001 
00000000010000110001 
11011111110101101111 
00000000010010110001 
11011111110101100001 
01000000101111001001 
11010110101011011111 
11100001111001011101 
10000110110010000001 
01101001000101101001 
00101100100110101111 
01101000101000000001 
10111111111011010011 
00010101100001101111 
00000000000001000001 
10111111111111111111 
10000000010111000001 
00000000000101101001 
01011111111111111101 
00000000010000000111 
11000000000000000001 
00000000101111001001 
01000000101111001001 
10111111111011111111 
01101001011111111111 
10001111111110001001 
01100000101111010011 
10111111111011001001 
11001111111111100111 
10111011100101111001 
00010101110001101001 
01001000101111001111 
11111111111111111111 
00000000000000000001 
11111111111011111111 
00111111101111111111 
00000000000100000001 
10111111111110111111 
01101001001101101111 
11111101100111100111 
00000000101000000001 
10010000010000000001 
01101001000101111001 
10101100100111101111 
00010101110001101111 
01000000101111001001 
00101001000101111001 
00001111100000001001 
10111111100101100111 
11101101110011111111 
00000000010111000001 
01101001000000100001 
11111111111111111111 
00000000000000000001 
11011111111001000001 
01011111111111111001 
11111111111110111111 
10001110110000110001 
10000000010010000001 
01101001000101111001 
11111101100101100111 
01101001000000100001 
00111100111100111101 
01001110111111111011 
00000110110010001001 
10000000000000000001 
11010110100011011001 
01000001000101001111 
00111111111111111111 
00000010100000000001 
00000000010111000001 
10111111111001111111 
11111111111111111111 
00000000000000000001 
11111101111111111101 
00000000010000000001 
01000000000100000001 
11111111111010111101 
01000001000101101001 
11110110011001000001 
10000000000010100001 
10111111111111100001 
11000000101111001001 
00111110111111111011 
00010010010011011001 
01101001000101101111 
10111111101011010011 
11111101000101111001 
01000001111011111101 
10000000111000000011 
11111111111111111101 
00010000010001000011 
